PJME_MW,dow,doy,year,month,quarter,hour,dom,date,season,year_diff
31064.0,3,2,2014,1,1,6,2,2014-01-02,Winter,0.0
34735.0,3,2,2014,1,1,7,2,2014-01-02,Winter,0.0
37062.0,3,2,2014,1,1,8,2,2014-01-02,Winter,0.0
37452.0,3,2,2014,1,1,9,2,2014-01-02,Winter,0.0
37782.0,3,2,2014,1,1,10,2,2014-01-02,Winter,0.0
38067.0,3,2,2014,1,1,11,2,2014-01-02,Winter,0.0
37991.0,3,2,2014,1,1,12,2,2014-01-02,Winter,0.0
37854.0,3,2,2014,1,1,13,2,2014-01-02,Winter,0.0
37843.0,3,2,2014,1,1,14,2,2014-01-02,Winter,0.0
37857.0,3,2,2014,1,1,15,2,2014-01-02,Winter,0.0
38385.0,3,2,2014,1,1,16,2,2014-01-02,Winter,0.0
39963.0,3,2,2014,1,1,17,2,2014-01-02,Winter,0.0
42074.0,3,2,2014,1,1,18,2,2014-01-02,Winter,0.0
42037.0,3,2,2014,1,1,19,2,2014-01-02,Winter,0.0
41399.0,3,2,2014,1,1,20,2,2014-01-02,Winter,0.0
40333.0,3,2,2014,1,1,21,2,2014-01-02,Winter,0.0
38678.0,3,2,2014,1,1,22,2,2014-01-02,Winter,0.0
36507.0,3,2,2014,1,1,23,2,2014-01-02,Winter,0.0
34631.0,4,3,2014,1,1,0,3,2014-01-03,Winter,0.0
33086.0,4,3,2014,1,1,1,3,2014-01-03,Winter,0.0
32471.0,4,3,2014,1,1,2,3,2014-01-03,Winter,0.0
32389.0,4,3,2014,1,1,3,3,2014-01-03,Winter,0.0
32766.0,4,3,2014,1,1,4,3,2014-01-03,Winter,0.0
33750.0,4,3,2014,1,1,5,3,2014-01-03,Winter,0.0
35729.0,4,3,2014,1,1,6,3,2014-01-03,Winter,0.0
38132.0,4,3,2014,1,1,7,3,2014-01-03,Winter,0.0
39854.0,4,3,2014,1,1,8,3,2014-01-03,Winter,0.0
40800.0,4,3,2014,1,1,9,3,2014-01-03,Winter,0.0
41328.0,4,3,2014,1,1,10,3,2014-01-03,Winter,0.0
41398.0,4,3,2014,1,1,11,3,2014-01-03,Winter,0.0
41249.0,4,3,2014,1,1,12,3,2014-01-03,Winter,0.0
40989.0,4,3,2014,1,1,13,3,2014-01-03,Winter,0.0
40629.0,4,3,2014,1,1,14,3,2014-01-03,Winter,0.0
40178.0,4,3,2014,1,1,15,3,2014-01-03,Winter,0.0
40195.0,4,3,2014,1,1,16,3,2014-01-03,Winter,0.0
41761.0,4,3,2014,1,1,17,3,2014-01-03,Winter,0.0
45194.0,4,3,2014,1,1,18,3,2014-01-03,Winter,0.0
45245.0,4,3,2014,1,1,19,3,2014-01-03,Winter,0.0
44561.0,4,3,2014,1,1,20,3,2014-01-03,Winter,0.0
43837.0,4,3,2014,1,1,21,3,2014-01-03,Winter,0.0
42487.0,4,3,2014,1,1,22,3,2014-01-03,Winter,0.0
40660.0,4,3,2014,1,1,23,3,2014-01-03,Winter,0.0
38770.0,5,4,2014,1,1,0,4,2014-01-04,Winter,0.0
37392.0,5,4,2014,1,1,1,4,2014-01-04,Winter,0.0
36660.0,5,4,2014,1,1,2,4,2014-01-04,Winter,0.0
36315.0,5,4,2014,1,1,3,4,2014-01-04,Winter,0.0
36323.0,5,4,2014,1,1,4,4,2014-01-04,Winter,0.0
36642.0,5,4,2014,1,1,5,4,2014-01-04,Winter,0.0
37383.0,5,4,2014,1,1,6,4,2014-01-04,Winter,0.0
38720.0,5,4,2014,1,1,7,4,2014-01-04,Winter,0.0
39694.0,5,4,2014,1,1,8,4,2014-01-04,Winter,0.0
40378.0,5,4,2014,1,1,9,4,2014-01-04,Winter,0.0
40036.0,5,4,2014,1,1,10,4,2014-01-04,Winter,0.0
39210.0,5,4,2014,1,1,11,4,2014-01-04,Winter,0.0
38267.0,5,4,2014,1,1,12,4,2014-01-04,Winter,0.0
37047.0,5,4,2014,1,1,13,4,2014-01-04,Winter,0.0
35960.0,5,4,2014,1,1,14,4,2014-01-04,Winter,0.0
35284.0,5,4,2014,1,1,15,4,2014-01-04,Winter,0.0
35248.0,5,4,2014,1,1,16,4,2014-01-04,Winter,0.0
36820.0,5,4,2014,1,1,17,4,2014-01-04,Winter,0.0
39962.0,5,4,2014,1,1,18,4,2014-01-04,Winter,0.0
40478.0,5,4,2014,1,1,19,4,2014-01-04,Winter,0.0
40043.0,5,4,2014,1,1,20,4,2014-01-04,Winter,0.0
39472.0,5,4,2014,1,1,21,4,2014-01-04,Winter,0.0
38499.0,5,4,2014,1,1,22,4,2014-01-04,Winter,0.0
36981.0,5,4,2014,1,1,23,4,2014-01-04,Winter,0.0
35292.0,6,5,2014,1,1,0,5,2014-01-05,Winter,0.0
33471.0,6,5,2014,1,1,1,5,2014-01-05,Winter,0.0
32462.0,6,5,2014,1,1,2,5,2014-01-05,Winter,0.0
31899.0,6,5,2014,1,1,3,5,2014-01-05,Winter,0.0
31496.0,6,5,2014,1,1,4,5,2014-01-05,Winter,0.0
31455.0,6,5,2014,1,1,5,5,2014-01-05,Winter,0.0
31887.0,6,5,2014,1,1,6,5,2014-01-05,Winter,0.0
32711.0,6,5,2014,1,1,7,5,2014-01-05,Winter,0.0
33525.0,6,5,2014,1,1,8,5,2014-01-05,Winter,0.0
34381.0,6,5,2014,1,1,9,5,2014-01-05,Winter,0.0
35091.0,6,5,2014,1,1,10,5,2014-01-05,Winter,0.0
35401.0,6,5,2014,1,1,11,5,2014-01-05,Winter,0.0
35392.0,6,5,2014,1,1,12,5,2014-01-05,Winter,0.0
35337.0,6,5,2014,1,1,13,5,2014-01-05,Winter,0.0
35193.0,6,5,2014,1,1,14,5,2014-01-05,Winter,0.0
35077.0,6,5,2014,1,1,15,5,2014-01-05,Winter,0.0
35236.0,6,5,2014,1,1,16,5,2014-01-05,Winter,0.0
36624.0,6,5,2014,1,1,17,5,2014-01-05,Winter,0.0
38774.0,6,5,2014,1,1,18,5,2014-01-05,Winter,0.0
38541.0,6,5,2014,1,1,19,5,2014-01-05,Winter,0.0
37649.0,6,5,2014,1,1,20,5,2014-01-05,Winter,0.0
36645.0,6,5,2014,1,1,21,5,2014-01-05,Winter,0.0
34612.0,6,5,2014,1,1,22,5,2014-01-05,Winter,0.0
32133.0,6,5,2014,1,1,23,5,2014-01-05,Winter,0.0
29832.0,0,6,2014,1,1,0,6,2014-01-06,Winter,0.0
27983.0,0,6,2014,1,1,1,6,2014-01-06,Winter,0.0
26875.0,0,6,2014,1,1,2,6,2014-01-06,Winter,0.0
26194.0,0,6,2014,1,1,3,6,2014-01-06,Winter,0.0
26012.0,0,6,2014,1,1,4,6,2014-01-06,Winter,0.0
26611.0,0,6,2014,1,1,5,6,2014-01-06,Winter,0.0
28665.0,0,6,2014,1,1,6,6,2014-01-06,Winter,0.0
32083.0,0,6,2014,1,1,7,6,2014-01-06,Winter,0.0
34164.0,0,6,2014,1,1,8,6,2014-01-06,Winter,0.0
34318.0,0,6,2014,1,1,9,6,2014-01-06,Winter,0.0
34678.0,0,6,2014,1,1,10,6,2014-01-06,Winter,0.0
35180.0,0,6,2014,1,1,11,6,2014-01-06,Winter,0.0
35681.0,0,6,2014,1,1,12,6,2014-01-06,Winter,0.0
35792.0,0,6,2014,1,1,13,6,2014-01-06,Winter,0.0
35626.0,0,6,2014,1,1,14,6,2014-01-06,Winter,0.0
35243.0,0,6,2014,1,1,15,6,2014-01-06,Winter,0.0
35607.0,0,6,2014,1,1,16,6,2014-01-06,Winter,0.0
37515.0,0,6,2014,1,1,17,6,2014-01-06,Winter,0.0
40874.0,0,6,2014,1,1,18,6,2014-01-06,Winter,0.0
41904.0,0,6,2014,1,1,19,6,2014-01-06,Winter,0.0
42253.0,0,6,2014,1,1,20,6,2014-01-06,Winter,0.0
42162.0,0,6,2014,1,1,21,6,2014-01-06,Winter,0.0
41675.0,0,6,2014,1,1,22,6,2014-01-06,Winter,0.0
40403.0,0,6,2014,1,1,23,6,2014-01-06,Winter,0.0
39131.0,1,7,2014,1,1,0,7,2014-01-07,Winter,0.0
38453.0,1,7,2014,1,1,1,7,2014-01-07,Winter,0.0
38358.0,1,7,2014,1,1,2,7,2014-01-07,Winter,0.0
38655.0,1,7,2014,1,1,3,7,2014-01-07,Winter,0.0
39115.0,1,7,2014,1,1,4,7,2014-01-07,Winter,0.0
40259.0,1,7,2014,1,1,5,7,2014-01-07,Winter,0.0
42663.0,1,7,2014,1,1,6,7,2014-01-07,Winter,0.0
45833.0,1,7,2014,1,1,7,7,2014-01-07,Winter,0.0
47626.0,1,7,2014,1,1,8,7,2014-01-07,Winter,0.0
47365.0,1,7,2014,1,1,9,7,2014-01-07,Winter,0.0
47036.0,1,7,2014,1,1,10,7,2014-01-07,Winter,0.0
46491.0,1,7,2014,1,1,11,7,2014-01-07,Winter,0.0
46169.0,1,7,2014,1,1,12,7,2014-01-07,Winter,0.0
45574.0,1,7,2014,1,1,13,7,2014-01-07,Winter,0.0
45016.0,1,7,2014,1,1,14,7,2014-01-07,Winter,0.0
44629.0,1,7,2014,1,1,15,7,2014-01-07,Winter,0.0
44708.0,1,7,2014,1,1,16,7,2014-01-07,Winter,0.0
46392.0,1,7,2014,1,1,17,7,2014-01-07,Winter,0.0
47765.5,1,7,2014,1,1,18,7,2014-01-07,Winter,0.0
47765.5,1,7,2014,1,1,19,7,2014-01-07,Winter,0.0
47765.5,1,7,2014,1,1,20,7,2014-01-07,Winter,0.0
47765.5,1,7,2014,1,1,21,7,2014-01-07,Winter,0.0
46715.0,1,7,2014,1,1,22,7,2014-01-07,Winter,0.0
44002.0,1,7,2014,1,1,23,7,2014-01-07,Winter,0.0
41672.0,2,8,2014,1,1,0,8,2014-01-08,Winter,0.0
40107.0,2,8,2014,1,1,1,8,2014-01-08,Winter,0.0
39398.0,2,8,2014,1,1,2,8,2014-01-08,Winter,0.0
39128.0,2,8,2014,1,1,3,8,2014-01-08,Winter,0.0
39176.0,2,8,2014,1,1,4,8,2014-01-08,Winter,0.0
40038.0,2,8,2014,1,1,5,8,2014-01-08,Winter,0.0
42078.0,2,8,2014,1,1,6,8,2014-01-08,Winter,0.0
45278.0,2,8,2014,1,1,7,8,2014-01-08,Winter,0.0
46745.0,2,8,2014,1,1,8,8,2014-01-08,Winter,0.0
45951.0,2,8,2014,1,1,9,8,2014-01-08,Winter,0.0
44730.0,2,8,2014,1,1,10,8,2014-01-08,Winter,0.0
43489.0,2,8,2014,1,1,11,8,2014-01-08,Winter,0.0
42520.0,2,8,2014,1,1,12,8,2014-01-08,Winter,0.0
41696.0,2,8,2014,1,1,13,8,2014-01-08,Winter,0.0
41190.0,2,8,2014,1,1,14,8,2014-01-08,Winter,0.0
40498.0,2,8,2014,1,1,15,8,2014-01-08,Winter,0.0
40600.0,2,8,2014,1,1,16,8,2014-01-08,Winter,0.0
42304.0,2,8,2014,1,1,17,8,2014-01-08,Winter,0.0
45199.0,2,8,2014,1,1,18,8,2014-01-08,Winter,0.0
45440.0,2,8,2014,1,1,19,8,2014-01-08,Winter,0.0
44903.0,2,8,2014,1,1,20,8,2014-01-08,Winter,0.0
43934.0,2,8,2014,1,1,21,8,2014-01-08,Winter,0.0
41928.0,2,8,2014,1,1,22,8,2014-01-08,Winter,0.0
39081.0,2,8,2014,1,1,23,8,2014-01-08,Winter,0.0
36573.0,3,9,2014,1,1,0,9,2014-01-09,Winter,0.0
34721.0,3,9,2014,1,1,1,9,2014-01-09,Winter,0.0
33945.0,3,9,2014,1,1,2,9,2014-01-09,Winter,0.0
33295.0,3,9,2014,1,1,3,9,2014-01-09,Winter,0.0
33330.0,3,9,2014,1,1,4,9,2014-01-09,Winter,0.0
34063.0,3,9,2014,1,1,5,9,2014-01-09,Winter,0.0
36116.0,3,9,2014,1,1,6,9,2014-01-09,Winter,0.0
39847.0,3,9,2014,1,1,7,9,2014-01-09,Winter,0.0
41619.0,3,9,2014,1,1,8,9,2014-01-09,Winter,0.0
40871.0,3,9,2014,1,1,9,9,2014-01-09,Winter,0.0
39760.0,3,9,2014,1,1,10,9,2014-01-09,Winter,0.0
38806.0,3,9,2014,1,1,11,9,2014-01-09,Winter,0.0
37848.0,3,9,2014,1,1,12,9,2014-01-09,Winter,0.0
36955.0,3,9,2014,1,1,13,9,2014-01-09,Winter,0.0
36378.0,3,9,2014,1,1,14,9,2014-01-09,Winter,0.0
36042.0,3,9,2014,1,1,15,9,2014-01-09,Winter,0.0
36361.0,3,9,2014,1,1,16,9,2014-01-09,Winter,0.0
38016.0,3,9,2014,1,1,17,9,2014-01-09,Winter,0.0
41241.0,3,9,2014,1,1,18,9,2014-01-09,Winter,0.0
41761.0,3,9,2014,1,1,19,9,2014-01-09,Winter,0.0
41445.0,3,9,2014,1,1,20,9,2014-01-09,Winter,0.0
40735.0,3,9,2014,1,1,21,9,2014-01-09,Winter,0.0
39070.0,3,9,2014,1,1,22,9,2014-01-09,Winter,0.0
36390.0,3,9,2014,1,1,23,9,2014-01-09,Winter,0.0
34006.0,4,10,2014,1,1,0,10,2014-01-10,Winter,0.0
32262.0,4,10,2014,1,1,1,10,2014-01-10,Winter,0.0
31350.0,4,10,2014,1,1,2,10,2014-01-10,Winter,0.0
30936.0,4,10,2014,1,1,3,10,2014-01-10,Winter,0.0
30863.0,4,10,2014,1,1,4,10,2014-01-10,Winter,0.0
31546.0,4,10,2014,1,1,5,10,2014-01-10,Winter,0.0
33506.0,4,10,2014,1,1,6,10,2014-01-10,Winter,0.0
36831.0,4,10,2014,1,1,7,10,2014-01-10,Winter,0.0
38753.0,4,10,2014,1,1,8,10,2014-01-10,Winter,0.0
39119.0,4,10,2014,1,1,9,10,2014-01-10,Winter,0.0
39358.0,4,10,2014,1,1,10,10,2014-01-10,Winter,0.0
39309.0,4,10,2014,1,1,11,10,2014-01-10,Winter,0.0
38780.0,4,10,2014,1,1,12,10,2014-01-10,Winter,0.0
38304.0,4,10,2014,1,1,13,10,2014-01-10,Winter,0.0
37890.0,4,10,2014,1,1,14,10,2014-01-10,Winter,0.0
37412.0,4,10,2014,1,1,15,10,2014-01-10,Winter,0.0
37317.0,4,10,2014,1,1,16,10,2014-01-10,Winter,0.0
38264.0,4,10,2014,1,1,17,10,2014-01-10,Winter,0.0
39824.0,4,10,2014,1,1,18,10,2014-01-10,Winter,0.0
39341.0,4,10,2014,1,1,19,10,2014-01-10,Winter,0.0
38310.0,4,10,2014,1,1,20,10,2014-01-10,Winter,0.0
37228.0,4,10,2014,1,1,21,10,2014-01-10,Winter,0.0
35642.0,4,10,2014,1,1,22,10,2014-01-10,Winter,0.0
33530.0,4,10,2014,1,1,23,10,2014-01-10,Winter,0.0
31360.0,5,11,2014,1,1,0,11,2014-01-11,Winter,0.0
29417.0,5,11,2014,1,1,1,11,2014-01-11,Winter,0.0
28251.0,5,11,2014,1,1,2,11,2014-01-11,Winter,0.0
27616.0,5,11,2014,1,1,3,11,2014-01-11,Winter,0.0
27218.0,5,11,2014,1,1,4,11,2014-01-11,Winter,0.0
27222.0,5,11,2014,1,1,5,11,2014-01-11,Winter,0.0
27754.0,5,11,2014,1,1,6,11,2014-01-11,Winter,0.0
28750.0,5,11,2014,1,1,7,11,2014-01-11,Winter,0.0
30005.0,5,11,2014,1,1,8,11,2014-01-11,Winter,0.0
31189.0,5,11,2014,1,1,9,11,2014-01-11,Winter,0.0
32250.0,5,11,2014,1,1,10,11,2014-01-11,Winter,0.0
32863.0,5,11,2014,1,1,11,11,2014-01-11,Winter,0.0
32908.0,5,11,2014,1,1,12,11,2014-01-11,Winter,0.0
32400.0,5,11,2014,1,1,13,11,2014-01-11,Winter,0.0
31781.0,5,11,2014,1,1,14,11,2014-01-11,Winter,0.0
31271.0,5,11,2014,1,1,15,11,2014-01-11,Winter,0.0
31107.0,5,11,2014,1,1,16,11,2014-01-11,Winter,0.0
32100.0,5,11,2014,1,1,17,11,2014-01-11,Winter,0.0
33296.0,5,11,2014,1,1,18,11,2014-01-11,Winter,0.0
33014.0,5,11,2014,1,1,19,11,2014-01-11,Winter,0.0
32200.0,5,11,2014,1,1,20,11,2014-01-11,Winter,0.0
31457.0,5,11,2014,1,1,21,11,2014-01-11,Winter,0.0
30241.0,5,11,2014,1,1,22,11,2014-01-11,Winter,0.0
28720.0,5,11,2014,1,1,23,11,2014-01-11,Winter,0.0
27017.0,6,12,2014,1,1,0,12,2014-01-12,Winter,0.0
25494.0,6,12,2014,1,1,1,12,2014-01-12,Winter,0.0
24590.0,6,12,2014,1,1,2,12,2014-01-12,Winter,0.0
24129.0,6,12,2014,1,1,3,12,2014-01-12,Winter,0.0
24095.0,6,12,2014,1,1,4,12,2014-01-12,Winter,0.0
24413.0,6,12,2014,1,1,5,12,2014-01-12,Winter,0.0
25152.0,6,12,2014,1,1,6,12,2014-01-12,Winter,0.0
26380.0,6,12,2014,1,1,7,12,2014-01-12,Winter,0.0
27619.0,6,12,2014,1,1,8,12,2014-01-12,Winter,0.0
28782.0,6,12,2014,1,1,9,12,2014-01-12,Winter,0.0
29973.0,6,12,2014,1,1,10,12,2014-01-12,Winter,0.0
30574.0,6,12,2014,1,1,11,12,2014-01-12,Winter,0.0
30845.0,6,12,2014,1,1,12,12,2014-01-12,Winter,0.0
30793.0,6,12,2014,1,1,13,12,2014-01-12,Winter,0.0
30363.0,6,12,2014,1,1,14,12,2014-01-12,Winter,0.0
30106.0,6,12,2014,1,1,15,12,2014-01-12,Winter,0.0
30209.0,6,12,2014,1,1,16,12,2014-01-12,Winter,0.0
31429.0,6,12,2014,1,1,17,12,2014-01-12,Winter,0.0
34369.0,6,12,2014,1,1,18,12,2014-01-12,Winter,0.0
35127.0,6,12,2014,1,1,19,12,2014-01-12,Winter,0.0
34887.0,6,12,2014,1,1,20,12,2014-01-12,Winter,0.0
34539.0,6,12,2014,1,1,21,12,2014-01-12,Winter,0.0
33293.0,6,12,2014,1,1,22,12,2014-01-12,Winter,0.0
31569.0,6,12,2014,1,1,23,12,2014-01-12,Winter,0.0
29845.0,0,13,2014,1,1,0,13,2014-01-13,Winter,0.0
28586.0,0,13,2014,1,1,1,13,2014-01-13,Winter,0.0
28047.0,0,13,2014,1,1,2,13,2014-01-13,Winter,0.0
27946.0,0,13,2014,1,1,3,13,2014-01-13,Winter,0.0
28284.0,0,13,2014,1,1,4,13,2014-01-13,Winter,0.0
29331.0,0,13,2014,1,1,5,13,2014-01-13,Winter,0.0
31863.0,0,13,2014,1,1,6,13,2014-01-13,Winter,0.0
35754.0,0,13,2014,1,1,7,13,2014-01-13,Winter,0.0
37457.0,0,13,2014,1,1,8,13,2014-01-13,Winter,0.0
36749.0,0,13,2014,1,1,9,13,2014-01-13,Winter,0.0
35418.0,0,13,2014,1,1,10,13,2014-01-13,Winter,0.0
34405.0,0,13,2014,1,1,11,13,2014-01-13,Winter,0.0
33619.0,0,13,2014,1,1,12,13,2014-01-13,Winter,0.0
32917.0,0,13,2014,1,1,13,13,2014-01-13,Winter,0.0
32486.0,0,13,2014,1,1,14,13,2014-01-13,Winter,0.0
32040.0,0,13,2014,1,1,15,13,2014-01-13,Winter,0.0
32034.0,0,13,2014,1,1,16,13,2014-01-13,Winter,0.0
33286.0,0,13,2014,1,1,17,13,2014-01-13,Winter,0.0
36109.0,0,13,2014,1,1,18,13,2014-01-13,Winter,0.0
36269.0,0,13,2014,1,1,19,13,2014-01-13,Winter,0.0
35727.0,0,13,2014,1,1,20,13,2014-01-13,Winter,0.0
34749.0,0,13,2014,1,1,21,13,2014-01-13,Winter,0.0
32979.0,0,13,2014,1,1,22,13,2014-01-13,Winter,0.0
30475.0,0,13,2014,1,1,23,13,2014-01-13,Winter,0.0
28039.0,1,14,2014,1,1,0,14,2014-01-14,Winter,0.0
26322.0,1,14,2014,1,1,1,14,2014-01-14,Winter,0.0
25364.0,1,14,2014,1,1,2,14,2014-01-14,Winter,0.0
24955.0,1,14,2014,1,1,3,14,2014-01-14,Winter,0.0
24867.0,1,14,2014,1,1,4,14,2014-01-14,Winter,0.0
25591.0,1,14,2014,1,1,5,14,2014-01-14,Winter,0.0
27705.0,1,14,2014,1,1,6,14,2014-01-14,Winter,0.0
31382.0,1,14,2014,1,1,7,14,2014-01-14,Winter,0.0
33515.0,1,14,2014,1,1,8,14,2014-01-14,Winter,0.0
33468.0,1,14,2014,1,1,9,14,2014-01-14,Winter,0.0
33555.0,1,14,2014,1,1,10,14,2014-01-14,Winter,0.0
33771.0,1,14,2014,1,1,11,14,2014-01-14,Winter,0.0
33920.0,1,14,2014,1,1,12,14,2014-01-14,Winter,0.0
33935.0,1,14,2014,1,1,13,14,2014-01-14,Winter,0.0
33908.0,1,14,2014,1,1,14,14,2014-01-14,Winter,0.0
33654.0,1,14,2014,1,1,15,14,2014-01-14,Winter,0.0
33751.0,1,14,2014,1,1,16,14,2014-01-14,Winter,0.0
34583.0,1,14,2014,1,1,17,14,2014-01-14,Winter,0.0
36496.0,1,14,2014,1,1,18,14,2014-01-14,Winter,0.0
36545.0,1,14,2014,1,1,19,14,2014-01-14,Winter,0.0
35960.0,1,14,2014,1,1,20,14,2014-01-14,Winter,0.0
35193.0,1,14,2014,1,1,21,14,2014-01-14,Winter,0.0
33647.0,1,14,2014,1,1,22,14,2014-01-14,Winter,0.0
31344.0,1,14,2014,1,1,23,14,2014-01-14,Winter,0.0
29200.0,2,15,2014,1,1,0,15,2014-01-15,Winter,0.0
27711.0,2,15,2014,1,1,1,15,2014-01-15,Winter,0.0
26957.0,2,15,2014,1,1,2,15,2014-01-15,Winter,0.0
26735.0,2,15,2014,1,1,3,15,2014-01-15,Winter,0.0
26798.0,2,15,2014,1,1,4,15,2014-01-15,Winter,0.0
27686.0,2,15,2014,1,1,5,15,2014-01-15,Winter,0.0
30037.0,2,15,2014,1,1,6,15,2014-01-15,Winter,0.0
33853.0,2,15,2014,1,1,7,15,2014-01-15,Winter,0.0
35755.0,2,15,2014,1,1,8,15,2014-01-15,Winter,0.0
35659.0,2,15,2014,1,1,9,15,2014-01-15,Winter,0.0
35264.0,2,15,2014,1,1,10,15,2014-01-15,Winter,0.0
34727.0,2,15,2014,1,1,11,15,2014-01-15,Winter,0.0
34109.0,2,15,2014,1,1,12,15,2014-01-15,Winter,0.0
33580.0,2,15,2014,1,1,13,15,2014-01-15,Winter,0.0
33241.0,2,15,2014,1,1,14,15,2014-01-15,Winter,0.0
32979.0,2,15,2014,1,1,15,15,2014-01-15,Winter,0.0
33218.0,2,15,2014,1,1,16,15,2014-01-15,Winter,0.0
34357.0,2,15,2014,1,1,17,15,2014-01-15,Winter,0.0
36720.0,2,15,2014,1,1,18,15,2014-01-15,Winter,0.0
36999.0,2,15,2014,1,1,19,15,2014-01-15,Winter,0.0
36562.0,2,15,2014,1,1,20,15,2014-01-15,Winter,0.0
35724.0,2,15,2014,1,1,21,15,2014-01-15,Winter,0.0
34076.0,2,15,2014,1,1,22,15,2014-01-15,Winter,0.0
31717.0,2,15,2014,1,1,23,15,2014-01-15,Winter,0.0
29545.0,3,16,2014,1,1,0,16,2014-01-16,Winter,0.0
27992.0,3,16,2014,1,1,1,16,2014-01-16,Winter,0.0
27264.0,3,16,2014,1,1,2,16,2014-01-16,Winter,0.0
27013.0,3,16,2014,1,1,3,16,2014-01-16,Winter,0.0
27175.0,3,16,2014,1,1,4,16,2014-01-16,Winter,0.0
28035.0,3,16,2014,1,1,5,16,2014-01-16,Winter,0.0
30358.0,3,16,2014,1,1,6,16,2014-01-16,Winter,0.0
34290.0,3,16,2014,1,1,7,16,2014-01-16,Winter,0.0
36481.0,3,16,2014,1,1,8,16,2014-01-16,Winter,0.0
36504.0,3,16,2014,1,1,9,16,2014-01-16,Winter,0.0
36371.0,3,16,2014,1,1,10,16,2014-01-16,Winter,0.0
36119.0,3,16,2014,1,1,11,16,2014-01-16,Winter,0.0
35822.0,3,16,2014,1,1,12,16,2014-01-16,Winter,0.0
35185.0,3,16,2014,1,1,13,16,2014-01-16,Winter,0.0
34596.0,3,16,2014,1,1,14,16,2014-01-16,Winter,0.0
34063.0,3,16,2014,1,1,15,16,2014-01-16,Winter,0.0
34082.0,3,16,2014,1,1,16,16,2014-01-16,Winter,0.0
35176.0,3,16,2014,1,1,17,16,2014-01-16,Winter,0.0
38064.0,3,16,2014,1,1,18,16,2014-01-16,Winter,0.0
38844.0,3,16,2014,1,1,19,16,2014-01-16,Winter,0.0
38601.0,3,16,2014,1,1,20,16,2014-01-16,Winter,0.0
38012.0,3,16,2014,1,1,21,16,2014-01-16,Winter,0.0
36493.0,3,16,2014,1,1,22,16,2014-01-16,Winter,0.0
34248.0,3,16,2014,1,1,23,16,2014-01-16,Winter,0.0
32145.0,4,17,2014,1,1,0,17,2014-01-17,Winter,0.0
30688.0,4,17,2014,1,1,1,17,2014-01-17,Winter,0.0
29943.0,4,17,2014,1,1,2,17,2014-01-17,Winter,0.0
29647.0,4,17,2014,1,1,3,17,2014-01-17,Winter,0.0
29741.0,4,17,2014,1,1,4,17,2014-01-17,Winter,0.0
30564.0,4,17,2014,1,1,5,17,2014-01-17,Winter,0.0
32773.0,4,17,2014,1,1,6,17,2014-01-17,Winter,0.0
36492.0,4,17,2014,1,1,7,17,2014-01-17,Winter,0.0
38257.0,4,17,2014,1,1,8,17,2014-01-17,Winter,0.0
37616.0,4,17,2014,1,1,9,17,2014-01-17,Winter,0.0
36412.0,4,17,2014,1,1,10,17,2014-01-17,Winter,0.0
35331.0,4,17,2014,1,1,11,17,2014-01-17,Winter,0.0
34373.0,4,17,2014,1,1,12,17,2014-01-17,Winter,0.0
33587.0,4,17,2014,1,1,13,17,2014-01-17,Winter,0.0
33040.0,4,17,2014,1,1,14,17,2014-01-17,Winter,0.0
32676.0,4,17,2014,1,1,15,17,2014-01-17,Winter,0.0
32760.0,4,17,2014,1,1,16,17,2014-01-17,Winter,0.0
33921.0,4,17,2014,1,1,17,17,2014-01-17,Winter,0.0
36538.0,4,17,2014,1,1,18,17,2014-01-17,Winter,0.0
36785.0,4,17,2014,1,1,19,17,2014-01-17,Winter,0.0
36159.0,4,17,2014,1,1,20,17,2014-01-17,Winter,0.0
35325.0,4,17,2014,1,1,21,17,2014-01-17,Winter,0.0
34112.0,4,17,2014,1,1,22,17,2014-01-17,Winter,0.0
32244.0,4,17,2014,1,1,23,17,2014-01-17,Winter,0.0
30316.0,5,18,2014,1,1,0,18,2014-01-18,Winter,0.0
28696.0,5,18,2014,1,1,1,18,2014-01-18,Winter,0.0
27754.0,5,18,2014,1,1,2,18,2014-01-18,Winter,0.0
27256.0,5,18,2014,1,1,3,18,2014-01-18,Winter,0.0
27264.0,5,18,2014,1,1,4,18,2014-01-18,Winter,0.0
27631.0,5,18,2014,1,1,5,18,2014-01-18,Winter,0.0
28555.0,5,18,2014,1,1,6,18,2014-01-18,Winter,0.0
30140.0,5,18,2014,1,1,7,18,2014-01-18,Winter,0.0
31655.0,5,18,2014,1,1,8,18,2014-01-18,Winter,0.0
33161.0,5,18,2014,1,1,9,18,2014-01-18,Winter,0.0
34404.0,5,18,2014,1,1,10,18,2014-01-18,Winter,0.0
34578.0,5,18,2014,1,1,11,18,2014-01-18,Winter,0.0
34270.0,5,18,2014,1,1,12,18,2014-01-18,Winter,0.0
33651.0,5,18,2014,1,1,13,18,2014-01-18,Winter,0.0
32994.0,5,18,2014,1,1,14,18,2014-01-18,Winter,0.0
32731.0,5,18,2014,1,1,15,18,2014-01-18,Winter,0.0
33125.0,5,18,2014,1,1,16,18,2014-01-18,Winter,0.0
34519.0,5,18,2014,1,1,17,18,2014-01-18,Winter,0.0
37452.0,5,18,2014,1,1,18,18,2014-01-18,Winter,0.0
38192.0,5,18,2014,1,1,19,18,2014-01-18,Winter,0.0
